clave_casilla,clave_acta,id_estado,estado,id_distrito_federal,distrito_federal,seccion,id_casilla,tipo_casilla,ext_contigua,ubicacion_casilla,tipo_acta,total_boletas_sobrantes,total_personas_votaron,total_rep_partido_ci_votaron,total_votos_sacados,codigos_entregados_pmdc,codigos_sobrantes,codigos_utilizados,pan,pri,prd,pvem,pt,mc,morena,pes,rsp,fxm,cand_ind_1,cand_ind_2,cand_ind_3,pan_pri_prd,pan_pri,pan_prd,pri_prd,pvem_pt_morena,pvem_pt,pvem_morena,pt_morena,no_registrados,nulos,total_votos_asentado,total_votos_calculados,lista_nominal,representantes_pp_ci,observaciones,contabilizada,mecanismos_traslado,sha,fecha_hora_acopio,fecha_hora_captura,fecha_hora_verificacion,origen,digitalizacion,tipo_documento,cotejada
'010473C0300','010473C03002',1,AGUASCALIENTES,1,Jesús María,473,3,C,0,No Urbana,Diputados MR,359,427,3,430,NO APLICA,NO APLICA,NO APLICA,158,133,5,6,2,7,95,4,4,3,-,-,-,0,1,0,0,-,-,-,-,0,12,430,430,745,44,NA,1,D,815c1c4a3082087b9de6f932fac9a6c12af949bc33163f527311fe75eafe5966,06/06/2021 22:27:13,06/06/2021 22:35:50,06/06/2021 22:36:32,CASILLA,Móvil,Acta PREP,1
'010473C0400','010473C04002',1,AGUASCALIENTES,1,Jesús María,473,4,C,0,No Urbana,Diputados MR,387,394,8,402,NO APLICA,NO APLICA,NO APLICA,155,105,3,12,3,6,99,4,1,2,-,-,-,2,1,2,0,-,-,-,-,0,7,402,402,745,44,NA,1,D,0c89cd3bcb45b6159c3a0ae655b9a44cf9138d01fbcfce334678dd5bc2c237e2,06/06/2021 23:10:26,06/06/2021 23:14:43,06/06/2021 23:15:14,CASILLA,Móvil,Acta PREP,1
'010473C0500','010473C05002',1,AGUASCALIENTES,1,Jesús María,473,5,C,0,No Urbana,Diputados MR,418,362,9,Sin dato,NO APLICA,NO APLICA,NO APLICA,128,92,4,13,5,1,103,2,4,3,-,-,-,1,0,1,0,-,-,-,-,0,14,371,371,745,44,NA,1,D,8e3629c92b77813274baa717b452d9d732344cd1701a9d27bb2df4b28e159df3,06/06/2021 22:10:03,06/06/2021 22:22:55,06/06/2021 22:23:23,CASILLA,Móvil,Acta PREP,1
'010473C0600','010473C06002',1,AGUASCALIENTES,1,Jesús María,473,6,C,0,No Urbana,Diputados MR,342,439,8,447,NO APLICA,NO APLICA,NO APLICA,161,112,4,15,2,4,126,5,1,5,-,-,-,0,0,0,0,-,-,-,-,0,12,447,447,745,44,NA,1,D,b4873de13d2083006e1097f33c0610c0b5bd7d7be7397faee2d4fb0bed277930,06/06/2021 21:06:17,06/06/2021 21:11:49,06/06/2021 21:12:46,CASILLA,Móvil,Acta PREP,1
'010473C0700','010473C07002',1,AGUASCALIENTES,1,Jesús María,473,7,C,0,No Urbana,Diputados MR,380,401,7,408,NO APLICA,NO APLICA,NO APLICA,133,122,4,14,3,8,98,5,6,2,-,-,-,0,0,0,0,-,-,-,-,0,13,408,408,744,44,NA,1,D,789fd6b5ccd93057931aa780381cfddeff79ed7ee435223bed163bbed5c42617,06/06/2021 22:24:44,06/06/2021 23:21:16,06/06/2021 23:22:02,CASILLA,Móvil,Acta PREP,1
'010473C0800','010473C08002',1,AGUASCALIENTES,1,Jesús María,473,8,C,0,No Urbana,Diputados MR,414,366,7,374,NO APLICA,NO APLICA,NO APLICA,116,127,1,15,1,1,91,2,0,5,-,-,-,0,0,0,0,-,-,-,-,0,15,374,374,744,44,NA,1,D,08215ce06277aa616b22982ee53a4f49a00717eeb6b61198ae98da49a2625337,07/06/2021 04:16:00,07/06/2021 04:20:10,07/06/2021 04:20:48,CATD,Escáner,Acta PREP,1
'010473C0900','010473C09002',1,AGUASCALIENTES,1,Jesús María,473,9,C,0,No Urbana,Diputados MR,373,411,4,415,NO APLICA,NO APLICA,NO APLICA,126,127,3,11,4,7,112,3,5,6,-,-,-,0,0,1,0,-,-,-,-,1,9,415,415,744,44,NA,1,D,c71b0e65db869390002560523db9c238bebba8929d8e16ccefc4ef7a1dc081c2,07/06/2021 04:16:00,07/06/2021 04:19:45,07/06/2021 04:20:26,CATD,Escáner,Acta PREP,1
'010473C1000','010473C10002',1,AGUASCALIENTES,1,Jesús María,473,10,C,0,No Urbana,Diputados MR,402,402,9,411,NO APLICA,NO APLICA,NO APLICA,130,111,1,10,2,4,109,9,6,3,-,-,-,0,4,0,0,-,-,-,-,1,20,411,410,744,44,NA,1,D,66bb1a8ffad20dc586f3f13d35422ce19b70cc6ba57ec0e029ab352874cf2160,07/06/2021 04:17:00,07/06/2021 05:21:36,07/06/2021 05:22:27,CATD,Escáner,Acta PREP,1
'010473C1100','010473C11002',1,AGUASCALIENTES,1,Jesús María,473,11,C,0,No Urbana,Diputados MR,389,396,3,399,NO APLICA,NO APLICA,NO APLICA,130,104,1,16,5,7,110,3,5,3,-,-,-,1,0,1,0,-,-,-,-,0,13,399,399,744,44,NA,1,D,9cfbbc411bbee66aa4f9e52286f7bfb9594719bbf4c181f7b4c0bd4def648c00,06/06/2021 21:01:13,06/06/2021 21:19:30,06/06/2021 21:20:27,CASILLA,Móvil,Acta PREP,1
'010474B0100','010474B01002',1,AGUASCALIENTES,1,Jesús María,474,1,B,0,No Urbana,Diputados MR,326,363,8,371,NO APLICA,NO APLICA,NO APLICA,110,141,0,16,5,5,77,3,3,2,-,-,-,1,1,0,0,-,-,-,-,0,7,371,371,653,44,NA,1,D,7e9c827ddbc066c0e64bd9c9bce87cbf8ae3d9d3779d4133fc9476fdc4060062,07/06/2021 01:16:02,07/06/2021 01:18:30,07/06/2021 01:19:19,CASILLA,Móvil,Acta PREP,1
'010474C0100','010474C01002',1,AGUASCALIENTES,1,Jesús María,474,1,C,0,No Urbana,Diputados MR,330,693,3,366,NO APLICA,NO APLICA,NO APLICA,90,150,1,11,7,12,67,9,2,1,-,-,-,0,0,0,0,-,-,-,-,1,15,366,366,652,44,NA,1,D,3bf51870c134350904fe3598b2b610429c6555f7e100e1036d972db91320663b,07/06/2021 00:11:32,07/06/2021 00:19:00,07/06/2021 00:20:05,CASILLA,Móvil,Acta PREP,1
'010475B0100','010475B01002',1,AGUASCALIENTES,1,Jesús María,475,1,B,0,No Urbana,Diputados MR,274,299,5,304,NO APLICA,NO APLICA,NO APLICA,112,122,1,2,8,3,39,6,3,3,-,-,-,0,1,0,0,-,-,-,-,0,4,304,304,534,44,NA,1,D,97904a1a73457bdd6270d713e6b74db46fecd4f16c28c29846da1432825add14,06/06/2021 21:33:30,06/06/2021 22:02:34,06/06/2021 22:03:12,CASILLA,Móvil,Acta PREP,1
'010475C0100','010475C01002',1,AGUASCALIENTES,1,Jesús María,475,1,C,0,No Urbana,Diputados MR,276,300,2,302,NO APLICA,NO APLICA,NO APLICA,101,131,2,2,6,3,46,2,2,0,-,-,-,0,1,0,0,-,-,-,-,0,6,302,302,534,44,NA,1,D,af0b4b297e88982048f5c1bf597e7a5cc42060152a4fa7b3e8e5903a86850945,06/06/2021 21:35:18,06/06/2021 22:24:33,06/06/2021 22:25:18,CASILLA,Móvil,Acta PREP,1
'010475C0200','010475C02002',1,AGUASCALIENTES,1,Jesús María,475,2,C,0,No Urbana,Diputados MR,247,330,1,331,NO APLICA,NO APLICA,NO APLICA,89,155,0,4,8,4,51,1,3,1,-,-,-,0,0,0,0,-,-,-,-,0,5,321,321,534,44,NA,1,D,25632b3c1e11503c83f724b1174f0314dfa1c13986ab2805eda33f666cc69cea,06/06/2021 21:44:29,07/06/2021 00:49:27,07/06/2021 00:50:04,CASILLA,Móvil,Acta PREP,1
'010476B0100','010476B01002',1,AGUASCALIENTES,1,Jesús María,476,1,B,0,No Urbana,Diputados MR,401,316,3,319,NO APLICA,NO APLICA,NO APLICA,85,116,3,7,5,4,81,8,3,2,-,-,-,0,0,0,0,-,-,-,-,0,0,319,314,676,44,NA,1,D,5beb759d432dd3c406ccd18f7b6c94b28a9053a4a07a467afd1ac525bc15d7fa,06/06/2021 23:15:35,06/06/2021 23:54:48,06/06/2021 23:55:35,CASILLA,Móvil,Acta PREP,1
'010476C0100','010476C01002',1,AGUASCALIENTES,1,Jesús María,476,1,C,0,No Urbana,Diputados MR,435,281,4,285,NO APLICA,NO APLICA,NO APLICA,70,113,1,4,4,4,67,5,6,5,-,-,-,0,1,0,0,-,-,-,-,0,5,285,285,676,44,NA,1,D,14a14fd367dc2fbcc0d21557400f0a3182c17cfa152c190f50bf99ff2e5d8713,06/06/2021 21:14:30,06/06/2021 22:18:16,06/06/2021 22:18:55,CASILLA,Móvil,Acta PREP,1
'010476C0200','010476C02002',1,AGUASCALIENTES,1,Jesús María,476,2,C,0,No Urbana,Diputados MR,446,274,0,274,NO APLICA,NO APLICA,NO APLICA,74,86,0,8,8,10,70,8,2,2,-,-,-,1,0,0,0,-,-,-,-,0,5,274,274,676,44,NA,1,D,02d6ff004eed8696f8081fc1804bb6ae7d4af358221b9650bc5f399a3150fea6,07/06/2021 07:24:00,07/06/2021 07:39:51,07/06/2021 07:40:41,CATD,Escáner,Acta PREP,1
'010476C0300','010476C03002',1,AGUASCALIENTES,1,Jesús María,476,3,C,0,No Urbana,Diputados MR,454,262,4,266,NO APLICA,NO APLICA,NO APLICA,87,74,1,8,1,3,71,8,1,1,-,-,-,0,0,2,0,-,-,-,-,0,9,266,266,676,44,NA,1,D,2e41f34a40cf56e0b4511f5bb962ba8452d1bb5d21c0a35f6bb46ce488cf1e4c,06/06/2021 21:20:32,06/06/2021 22:16:53,06/06/2021 22:17:32,CASILLA,Móvil,Acta PREP,1
'010476C0400','010476C04002',1,AGUASCALIENTES,1,Jesús María,476,4,C,0,No Urbana,Diputados MR,449,270,1,271,NO APLICA,NO APLICA,NO APLICA,87,90,3,4,4,5,61,5,0,1,-,-,-,0,0,0,0,-,-,-,-,0,11,271,271,676,44,NA,1,D,f3eb534625d91841959bc8100bd383221f5408bd6eae3fa054a0262ab50f9df0,06/06/2021 21:12:26,06/06/2021 21:17:42,06/06/2021 21:18:12,CASILLA,Móvil,Acta PREP,1
'010476C0500','010476C05002',1,AGUASCALIENTES,1,Jesús María,476,5,C,0,No Urbana,Diputados MR,433,287,4,287,NO APLICA,NO APLICA,NO APLICA,84,93,3,2,2,3,75,12,1,1,-,-,-,0,0,3,0,-,-,-,-,0,8,287,287,676,44,NA,1,D,3c27472ee162f9a70cd8fc87c7bb8b5f611f6f9a8e5ff8f91845b6347a73261f,06/06/2021 21:24:20,06/06/2021 21:59:46,06/06/2021 22:00:14,CASILLA,Móvil,Acta PREP,1
'010476C0600','010476C06002',1,AGUASCALIENTES,1,Jesús María,476,6,C,0,No Urbana,Diputados MR,415,297,8,305,NO APLICA,NO APLICA,NO APLICA,93,89,5,4,3,3,81,6,3,2,-,-,-,1,0,0,0,-,-,-,-,0,15,305,305,676,44,NA,1,D,0f3e79eee5ca4a482fbb4acfd362b2776145848ca2886e8c18bea88c74c8ddda,06/06/2021 20:46:42,06/06/2021 21:15:41,06/06/2021 21:16:43,CASILLA,Móvil,Acta PREP,1
'010476C0700','010476C07002',1,AGUASCALIENTES,1,Jesús María,476,7,C,0,No Urbana,Diputados MR,432,276,12,288,NO APLICA,NO APLICA,NO APLICA,84,91,2,6,4,2,78,5,1,4,-,-,-,0,1,0,0,-,-,-,-,0,10,288,288,676,44,NA,1,D,9120e645b1e9b9eaab0aeb60aa2bad4c5565235048b097da5dccc7c05642f27f,06/06/2021 22:13:20,06/06/2021 22:32:08,06/06/2021 22:32:32,CASILLA,Móvil,Acta PREP,1
'010476C0800','010476C08002',1,AGUASCALIENTES,1,Jesús María,476,8,C,0,No Urbana,Diputados MR,421,294,Ilegible,298,NO APLICA,NO APLICA,NO APLICA,73,118,0,5,1,2,67,17,1,3,-,-,-,0,1,0,0,-,-,-,-,0,10,298,298,675,44,NA,1,D,6e2e6869f874507e297beb0d1d35923661a738edd1687d25c72684e309c2e2c5,06/06/2021 22:41:29,06/06/2021 22:48:25,06/06/2021 22:49:09,CASILLA,Móvil,Acta PREP,1
'010477B0100','010477B01002',1,AGUASCALIENTES,1,Jesús María,477,1,B,0,No Urbana,Diputados MR,343,342,7,Sin dato,NO APLICA,NO APLICA,NO APLICA,87,155,2,5,6,7,62,0,2,6,-,-,-,0,0,0,0,-,-,-,-,0,17,349,349,648,44,NA,1,D,159b4b554ed21e39198ce45e44a03cfe59b045d3b49c47dc4fe24de11dc29a13,07/06/2021 05:37:00,07/06/2021 05:40:53,07/06/2021 05:41:28,CATD,Escáner,Acta PREP,3
'010477C0100','010477C01002',1,AGUASCALIENTES,1,Jesús María,477,1,C,0,No Urbana,Diputados MR,393,292,7,299,NO APLICA,NO APLICA,NO APLICA,81,103,3,2,6,8,72,3,4,6,-,-,-,0,0,0,0,-,-,-,-,1,10,294,299,648,44,NA,1,D,4783ee68677210bf372f2a3077f47908d0de4f96bbe8e4f5fe73e97577977b41,07/06/2021 07:25:00,07/06/2021 07:36:45,07/06/2021 07:37:17,CATD,Escáner,Acta PREP,1
'010477C0200','010477C02002',1,AGUASCALIENTES,1,Jesús María,477,2,C,0,No Urbana,Diputados MR,400,287,4,290,NO APLICA,NO APLICA,NO APLICA,85,107,6,5,2,4,64,1,0,3,-,-,-,0,0,0,0,-,-,-,-,0,13,290,290,647,44,NA,1,D,559b7149b4a0020043c25b151e8aba0946bf469392296c85b2e403910a7e9d01,07/06/2021 07:25:00,07/06/2021 07:35:04,07/06/2021 07:35:44,CATD,Escáner,Acta PREP,1
'010477C0300','010477C03002',1,AGUASCALIENTES,1,Jesús María,477,3,C,0,No Urbana,Diputados MR,370,309,10,321,NO APLICA,NO APLICA,NO APLICA,71,127,3,9,3,10,60,3,6,6,-,-,-,1,0,0,0,-,-,-,-,0,22,321,321,647,44,NA,1,D,ad7e9d04a210abb1d16df4ed9f0130c3b6ed989aa79dbae9cad91c0f07a48879,07/06/2021 03:27:00,07/06/2021 03:32:24,07/06/2021 03:33:25,CATD,Escáner,Acta PREP,1
'010477C0400','010477C04002',1,AGUASCALIENTES,1,Jesús María,477,4,C,0,No Urbana,Diputados MR,407,279,5,283,NO APLICA,NO APLICA,NO APLICA,79,109,4,3,1,5,62,1,3,3,-,-,-,1,1,Ilegible,Ilegible,-,-,-,-,2,9,283,283,647,44,['Ilegible'],1,D,4808a3317dbea7965a97b633032ae73bc95ffb4f006d92428fc8918298485b49,06/06/2021 21:22:13,06/06/2021 22:11:52,06/06/2021 22:12:31,CASILLA,Móvil,Acta PREP,1
'010477C0500','010477C05002',1,AGUASCALIENTES,1,Jesús María,477,5,C,0,No Urbana,Diputados MR,387,296,7,302,NO APLICA,NO APLICA,NO APLICA,68,128,2,3,3,5,69,4,2,4,-,-,-,Sin dato,1,Sin dato,Sin dato,-,-,-,-,Sin dato,13,302,302,647,44,['Sin dato'],1,D,33c1bab0654672ed791d8602bdae5af1e4811cd9c196a2a0b1f6d9f33998b460,07/06/2021 05:37:00,07/06/2021 07:10:00,07/06/2021 07:10:36,CATD,Escáner,Acta PREP,3
'010477C0600','010477C06002',1,AGUASCALIENTES,1,Jesús María,477,6,C,0,No Urbana,Diputados MR,387,300,4,304,NO APLICA,NO APLICA,NO APLICA,72,127,2,2,2,7,76,5,2,3,-,-,-,0,0,0,0,-,-,-,-,0,6,304,304,647,44,NA,1,D,99e6c7c6a48728fbec4e3b7f184404cb5a945b508e28a6a2ba9b3acefc9793dd,07/06/2021 07:26:00,07/06/2021 09:40:42,07/06/2021 09:41:19,CATD,Escáner,Acta PREP,1
'010478B0100','010478B01002',1,AGUASCALIENTES,1,Jesús María,478,1,B,0,No Urbana,Diputados MR,433,337,3,340,NO APLICA,NO APLICA,NO APLICA,62,144,3,4,3,5,87,4,7,6,-,-,-,0,0,0,1,-,-,-,-,0,14,340,340,729,44,NA,1,D,ed6e4f54a2bed1ea0f6b2d52e6560455ae684a5707a94ed2fada69f1e070c660,07/06/2021 03:28:00,07/06/2021 03:33:42,07/06/2021 03:34:25,CATD,Escáner,Acta PREP,1
'010478C0100','010478C01002',1,AGUASCALIENTES,1,Jesús María,478,1,C,0,No Urbana,Diputados MR,Sin dato,Sin dato,Sin dato,Sin dato,NO APLICA,NO APLICA,NO APLICA,49,148,6,6,3,8,34,1,3,3,-,-,-,0,0,0,0,-,-,-,-,0,13,304,274,729,44,NA,1,D,020012908fe2306fbae099ae3ab3353a4fcce349ca8038fb9e3f5fff82726e04,07/06/2021 03:28:00,07/06/2021 03:57:33,07/06/2021 03:58:23,CATD,Escáner,Acta PREP,1
'010478C0200','010478C02002',1,AGUASCALIENTES,1,Jesús María,478,2,C,0,No Urbana,Diputados MR,462,307,3,310,NO APLICA,NO APLICA,NO APLICA,Ilegible,139,2,6,1,10,69,3,1,4,-,-,-,1,0,1,0,-,-,-,-,0,12,310,249,728,44,['Ilegible'],1,D,50f3d2d0fbbd0d86e37613c04294fc24a64e551ec06681cba7d2a31ffc37ea70,07/06/2021 06:24:00,07/06/2021 06:30:11,07/06/2021 06:31:56,CATD,Escáner,Acta PREP,1
'010478C0300','010478C03002',1,AGUASCALIENTES,1,Jesús María,478,3,C,0,No Urbana,Diputados MR,442,328,2,330,NO APLICA,NO APLICA,NO APLICA,58,153,5,9,5,2,81,2,3,4,-,-,-,0,0,0,0,-,-,-,-,0,8,330,330,728,44,NA,1,D,531888487ea565b07eb40eab71ae96b043f5003be3045d6bb69c940b72ba3d60,07/06/2021 06:24:00,07/06/2021 06:41:39,07/06/2021 06:43:16,CATD,Escáner,Acta PREP,1
'010478C0400','010478C04002',1,AGUASCALIENTES,1,Jesús María,478,4,C,0,No Urbana,Diputados MR,466,299,8,306,NO APLICA,NO APLICA,NO APLICA,52,127,3,9,5,13,76,4,1,7,-,-,-,0,0,0,0,-,-,-,-,1,8,306,306,728,44,NA,1,D,0127b753d56c9f5fb1b29f64d521ef4463d1d7e7f1e804a9e767ed46b464a678,06/06/2021 21:38:10,06/06/2021 21:53:26,06/06/2021 21:53:59,CASILLA,Móvil,Acta PREP,1
'010478C0500','010478C05002',1,AGUASCALIENTES,1,Jesús María,478,5,C,0,No Urbana,Diputados MR,474,294,4,298,NO APLICA,NO APLICA,NO APLICA,62,140,5,8,6,6,53,6,6,2,-,-,-,1,0,0,0,-,-,-,-,0,3,298,298,728,44,NA,1,D,daa7e016b3cd1102e73c7e065bf737b04e4cce8b951cf2ee2e3164c4799fb943,06/06/2021 21:43:02,06/06/2021 22:12:27,06/06/2021 22:13:20,CASILLA,Móvil,Acta PREP,1
'010478C0600','010478C06002',1,AGUASCALIENTES,1,Jesús María,478,6,C,0,No Urbana,Diputados MR,473,296,3,299,NO APLICA,NO APLICA,NO APLICA,60,126,2,6,3,5,85,2,0,3,-,-,-,0,1,0,0,-,-,-,-,0,6,299,299,728,44,NA,1,D,a84323c1d2a1e3328bde9b172e1493f982e49d4932ed8b5c0cd96f254d97dba9,06/06/2021 21:47:12,06/06/2021 22:06:20,06/06/2021 22:07:08,CASILLA,Móvil,Acta PREP,1
'010478C0700','010478C07002',1,AGUASCALIENTES,1,Jesús María,478,7,C,0,No Urbana,Diputados MR,484,285,3,288,NO APLICA,NO APLICA,NO APLICA,52,123,2,7,2,6,80,3,1,5,-,-,-,1,0,0,0,-,-,-,-,0,6,288,288,728,44,NA,1,D,ce7a8c01ddd11d6976f3554be62cf5f72e2600530c4548c089fb0d0e2d5d74b9,06/06/2021 21:57:25,06/06/2021 22:08:16,06/06/2021 22:09:03,CASILLA,Móvil,Acta PREP,1
'010478C0800','010478C08002',1,AGUASCALIENTES,1,Jesús María,478,8,C,0,No Urbana,Diputados MR,426,340,6,346,NO APLICA,NO APLICA,NO APLICA,68,152,7,7,4,6,71,7,6,7,-,-,-,1,0,0,0,-,-,-,-,0,10,346,346,728,44,NA,1,D,311e9c363e3d296d4197bdf448a9b030a10e50d75bd7a732c46f1a40293b08c5,06/06/2021 21:31:29,06/06/2021 22:31:46,06/06/2021 22:32:09,CASILLA,Móvil,Acta PREP,1
'010478C0900','010478C09002',1,AGUASCALIENTES,1,Jesús María,478,9,C,0,No Urbana,Diputados MR,475,294,3,Sin dato,NO APLICA,NO APLICA,NO APLICA,40,144,1,6,4,3,81,2,0,3,-,-,-,0,1,0,0,-,-,-,-,1,11,297,297,728,44,NA,1,D,f5621e04238802c3834eea74e6c8c158dad0e7626ac8d8e09cc0f9ab827b52d8,06/06/2021 22:19:43,06/06/2021 22:35:02,06/06/2021 22:35:54,CASILLA,Móvil,Acta PREP,1
'010478C1000','010478C10002',1,AGUASCALIENTES,1,Jesús María,478,10,C,0,No Urbana,Diputados MR,453,319,0,319,NO APLICA,NO APLICA,NO APLICA,53,152,2,4,8,11,71,4,0,4,-,-,-,0,0,0,0,-,-,-,-,2,8,319,319,728,44,NA,1,D,2c3d0c849ffcc867e7eaa4b44ec0816ed5ebe558fcfdb0d0f02c899f238e7551,06/06/2021 21:47:25,06/06/2021 22:15:13,06/06/2021 22:16:06,CASILLA,Móvil,Acta PREP,1
'010478C1100','010478C11002',1,AGUASCALIENTES,1,Jesús María,478,11,C,0,No Urbana,Diputados MR,463,307,2,309,NO APLICA,NO APLICA,NO APLICA,68,143,4,3,2,3,68,2,0,6,-,-,-,1,0,0,0,-,-,-,-,1,8,309,309,728,44,NA,1,D,c9767ea7a437a60fa56c854cba22844d61814c7af3b2477108326eb603788885,07/06/2021 07:26:00,07/06/2021 07:47:04,07/06/2021 07:47:57,CATD,Escáner,Acta PREP,1
'010478C1200','010478C12002',1,AGUASCALIENTES,1,Jesús María,478,12,C,0,No Urbana,Diputados MR,441,329,2,331,NO APLICA,NO APLICA,NO APLICA,63,156,4,5,6,5,73,5,1,3,-,-,-,1,0,0,0,-,-,-,-,0,9,331,331,728,44,NA,1,D,944aa3aafec668a06da7a3982c869a43272817bcb328dd130505a64487da3395,07/06/2021 07:26:00,07/06/2021 07:38:49,07/06/2021 07:39:25,CATD,Escáner,Acta PREP,1
'010478C1300','010478C13002',1,AGUASCALIENTES,1,Jesús María,478,13,C,0,No Urbana,Diputados MR,457,312,3,315,NO APLICA,NO APLICA,NO APLICA,60,138,2,5,2,5,91,0,0,2,-,-,-,0,1,0,0,-,-,-,-,1,9,315,316,728,44,NA,1,D,1d494272b67a7738aaf8e5871b336e43b20f4f7a7faf4c87f8f4d8546bdcb51f,06/06/2021 20:48:47,06/06/2021 21:36:32,06/06/2021 21:37:23,CASILLA,Móvil,Acta PREP,1
'010479B0100','010479B01002',1,AGUASCALIENTES,1,Jesús María,479,1,B,0,No Urbana,Diputados MR,273,445,2,445,NO APLICA,NO APLICA,NO APLICA,60,4,6,4,110,5,59,4,5,157,-,-,-,0,0,4,0,-,-,-,-,1,26,445,445,676,44,NA,1,D,0d93b952a7bd26099353cf2935103b06ceafc6f0c727dce16f2e49228424efab,07/06/2021 00:17:39,07/06/2021 00:22:08,07/06/2021 00:23:01,CASILLA,Móvil,Acta PREP,1
'010479C0100','010479C01002',1,AGUASCALIENTES,1,Jesús María,479,1,C,0,No Urbana,Diputados MR,234,479,7,485,NO APLICA,NO APLICA,NO APLICA,47,6,2,1,118,1,73,2,3,209,-,-,-,0,0,0,0,-,-,-,-,0,23,485,485,676,44,NA,1,D,800cdf60dfa72e6fcefb2a844589abb4ed29fe6b014714ee26d86e504d40831b,06/06/2021 22:23:15,06/06/2021 22:33:11,06/06/2021 22:34:05,CASILLA,Móvil,Acta PREP,1
'010479C0200','010479C02002',1,AGUASCALIENTES,1,Jesús María,479,2,C,0,No Urbana,Diputados MR,246,466,8,474,NO APLICA,NO APLICA,NO APLICA,63,20,9,5,110,4,56,0,12,178,-,-,-,0,0,2,0,-,-,-,-,0,15,474,474,676,44,NA,1,D,2ba6cc325d8d03a5458793153310b26561a2a45118e92eb8d0538d9a09aade9d,06/06/2021 22:43:02,06/06/2021 22:49:26,06/06/2021 22:50:02,CASILLA,Móvil,Acta PREP,1
'010479C0300','010479C03002',1,AGUASCALIENTES,1,Jesús María,479,3,C,0,No Urbana,Diputados MR,265,447,7,454,NO APLICA,NO APLICA,NO APLICA,61,15,8,6,113,5,66,1,7,152,-,-,-,0,0,1,0,-,-,-,-,0,19,454,454,675,44,NA,1,D,2dea7b9c4dde00d81cf3d9b81839f547d177243397f2922cfe86034d16729697,06/06/2021 23:36:16,06/06/2021 23:51:21,06/06/2021 23:52:14,CASILLA,Móvil,Acta PREP,1
'010480B0100','010480B01002',1,AGUASCALIENTES,1,Jesús María,480,1,B,0,No Urbana,Diputados MR,264,497,2,499,NO APLICA,NO APLICA,NO APLICA,83,13,7,6,101,3,77,6,10,168,-,-,-,0,0,1,0,-,-,-,-,0,24,499,499,719,44,NA,1,D,c0d99dbf214e02d2bc827afc087c2438abcc2f768ae60c150889069770b32c0c,07/06/2021 04:48:00,07/06/2021 04:54:23,07/06/2021 04:55:59,CATD,Escáner,Acta PREP,1
'010480C0100','010480C01002',1,AGUASCALIENTES,1,Jesús María,480,1,C,0,No Urbana,Diputados MR,256,503,4,Ilegible,NO APLICA,NO APLICA,NO APLICA,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,Ilegible,-,-,-,Ilegible,Ilegible,Ilegible,Ilegible,-,-,-,-,Ilegible,Ilegible,Ilegible,0,718,44,['Todos los campos ilegibles'],0,D,bb6291d91ef755d6bd6af6136fb2185767c297fa552a8ed42a1ca18acc83a5e7,07/06/2021 04:49:00,07/06/2021 04:56:59,07/06/2021 04:58:14,CATD,Escáner,Acta PREP,1
'010480C0200','010480C02002',1,AGUASCALIENTES,1,Jesús María,480,2,C,0,No Urbana,Diputados MR,Sin acta,Sin acta,Sin acta,Sin acta,NO APLICA,NO APLICA,NO APLICA,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,-,-,-,Sin acta,Sin acta,Sin acta,Sin acta,-,-,-,-,Sin acta,Sin acta,Sin acta,0,718,44,Sin acta(3),0,D,-,-,-,-,CATD,Escáner,-,0
'010481B0100','010481B01002',1,AGUASCALIENTES,1,Jesús María,481,1,B,0,No Urbana,Diputados MR,Sin acta,Sin acta,Sin acta,Sin acta,NO APLICA,NO APLICA,NO APLICA,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,Sin acta,-,-,-,Sin acta,Sin acta,Sin acta,Sin acta,-,-,-,-,Sin acta,Sin acta,Sin acta,0,720,44,Sin acta(3),0,D,-,-,-,-,CATD,Escáner,-,0
'010481C0100','010481C01002',1,AGUASCALIENTES,1,Jesús María,481,1,C,0,No Urbana,Diputados MR,284,478,1,479,NO APLICA,NO APLICA,NO APLICA,111,11,16,5,93,4,104,14,16,87,-,-,-,0,0,4,0,-,-,-,-,0,14,479,479,719,44,NA,1,D,0a41afc1720c2f8f44cdad783397dbd1bf2d327ff406b9591257dfbaf8ff7714,06/06/2021 22:51:39,06/06/2021 23:28:15,06/06/2021 23:28:49,CASILLA,Móvil,Acta PREP,1
'010482B0100','010482B01002',1,AGUASCALIENTES,1,Jesús María,482,1,B,0,No Urbana,Diputados MR,193,512,3,515,NO APLICA,NO APLICA,NO APLICA,37,10,22,2,172,3,42,2,8,188,-,-,-,0,0,4,0,-,-,-,-,0,25,515,515,664,44,NA,1,D,40f90734f1c1f6f6a1ad933fb979ad78b0da1fc09740cea2bb19d84479629728,07/06/2021 04:51:00,07/06/2021 04:59:14,07/06/2021 05:00:19,CATD,Escáner,Acta PREP,1
