fecha,hora_utc,clase_de_vuelo_todos_los_vuelos,clasificacion_vuelo,tipo_de_movimiento,aeropuerto,origen_destino,aerolinea_nombre,aeronave,pasajeros,calidad_dato
09/07/2021,15:23:00,Regular,Domestico,Despegue,AER,ROS,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,18,DEFINITIVO
14/07/2021,19:51:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,CBA,0,LJ-31,1,DEFINITIVO
01/02/2021,16:01:00,No Regular,Domestico,Despegue,FDO,CBA,0,BE-E-90,0,DEFINITIVO
30/01/2021,11:43:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152-II,0,DEFINITIVO
27/08/2021,11:58:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,RTA,RTA,0,0,0,DEFINITIVO
13/05/2021,19:01:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,BAR,FDO,AEROVIDA S.A.,BE-B-200,1,DEFINITIVO
28/08/2021,20:11:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
30/11/2021,13:57:00,1R,Domestico,Despegue,AER,JUA,AEROLINEAS ARGENTINAS SA,BO-B737-800,57,DEFINITIVO
31/10/2021,18:02:00,Regular,Domestico,Despegue,AER,DOZ,AEROLINEAS ARGENTINAS SA,BO-B737-800,87,DEFINITIVO
13/01/2021,17:06:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MOR,GEZ,0,CE-172,0,DEFINITIVO
08/06/2021,12:50:00,No Regular,Domestico,Aterrizaje,NEU,FDO,AMERICAN JET S.A.,LJ-31-A,4,DEFINITIVO
07/12/2021,19:10:00,Vuelo Oficial Nacional,Domestico,Despegue,MOR,MDP,0,0,0,DEFINITIVO
19/06/2021,20:04:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MOR,ATE,VAN DAM JULIAN,CE-150-L,0,DEFINITIVO
09/06/2021,15:33:00,Vuelo Escuela,Domestico,Despegue,MOR,ATE,0,TEA-P92 MKII,0,DEFINITIVO
11/03/2021,20:43:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,CTS,0,CIR-SR-22,0,DEFINITIVO
15/10/2021,18:59:00,Regular,Domestico,Aterrizaje,AER,BAR,AEROLINEAS ARGENTINAS SA,BO-B737-8,75,DEFINITIVO
05/10/2021,22:48:00,Regular,Internacional,Despegue,AER,SCEL,JETSMART AIRLINES S.A.,AIB-A320-232,163,DEFINITIVO
14/08/2021,16:18:00,Vuelo Escuela,Domestico,Despegue,MOR,ATE,0,TEA-P92 EAGLET G5,0,DEFINITIVO
28/07/2021,02:45:00,Regular,Internacional,Despegue,EZE,SBGR,TURK HAVA YOLLARI (TURKISH AIRLINES CO.),0,239,DEFINITIVO
01/05/2021,20:08:00,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,FDO,2460,0,CIR-SR-22,0,DEFINITIVO
28/01/2021,15:15:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-J,0,DEFINITIVO
05/07/2021,19:10:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,ROS,ROS,0,BEL-429,0,DEFINITIVO
14/09/2021,15:04:00,Regular,Domestico,Aterrizaje,ROS,NEU,JETSMART AIRLINES S.A.,AIB-A320-232,52,DEFINITIVO
18/09/2021,17:29:00,Regular,Domestico,Despegue,BAR,AER,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,92,DEFINITIVO
02/04/2021,14:10:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,MGI,CWO S.A. - SUN FLIGHT,CE-150-G,0,DEFINITIVO
08/11/2021,13:43:00,3E,Domestico,Despegue,MOR,MOR,0,CE-150-K,0,DEFINITIVO
18/05/2021,12:53:00,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,EZE,SEMT,0,GU-GIV-G400-,2,DEFINITIVO
19/06/2021,13:15:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,CRR,0,CE-550,2,DEFINITIVO
21/04/2021,20:15:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,PA-PA-11,0,DEFINITIVO
26/11/2021,16:54:00,3E,Domestico,Aterrizaje,MOR,MOR,0,CE-150-K,0,DEFINITIVO
20/08/2021,13:06:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
05/02/2021,14:49:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,OSA,OSA,0,TEA-P2002,1,DEFINITIVO
18/08/2021,08:56:00,No Regular,Domestico,Despegue,FSA,FDO,AERORUTAS S.A. DE TRANSP. AER.,LJ-31-A,1,DEFINITIVO
11/05/2021,16:16:00,Vuelo Escuela,Domestico,Aterrizaje,MDP,MOR,0,TEA-P92 EAGLET,0,DEFINITIVO
22/02/2021,13:31:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TRC,CBA,AERONAUTICA S.A.,CE-501,3,DEFINITIVO
15/06/2021,17:01:00,Vuelo Oficial Nacional,Domestico,Despegue,FDO,ESC,0,0,0,DEFINITIVO
01/04/2021,13:05:00,Vuelo Oficial Nacional,Internacional,Despegue,POS,2324,0,0,2,DEFINITIVO
26/10/2021,13:40:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,BCA,TRE,L.A.D.E.,0,6,DEFINITIVO
30/10/2021,23:22:00,Regular,Domestico,Despegue,CBA,AER,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-8Q8,95,DEFINITIVO
22/03/2021,22:36:00,Vuelo Oficial Nacional,Domestico,Despegue,POS,AER,0,0,3,DEFINITIVO
18/11/2021,20:36:00,4N,Domestico,Despegue,MDP,FDO,0,CE-210-D,0,DEFINITIVO
21/01/2021,21:37:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-M,0,DEFINITIVO
26/11/2021,15:12:00,2N,Domestico,Aterrizaje,PAL,AER,FUERZA AEREA ARGENTINA,0,0,DEFINITIVO
29/07/2021,12:55:00,No Regular,Domestico,Aterrizaje,FDO,SAL,0,LJ-45-XR,3,DEFINITIVO
25/09/2021,16:13:00,Regular,Domestico,Despegue,CHP,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8SH,86,DEFINITIVO
13/01/2021,15:00:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-G,0,DEFINITIVO
23/07/2021,18:56:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
28/08/2021,12:25:00,No Regular,Domestico,Despegue,SRA,MLG,0,CE-182-C,0,DEFINITIVO
15/12/2021,14:09:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,TEA-P92 EAGLET G5,0,DEFINITIVO
02/08/2021,05:49:00,No Regular,Domestico,Despegue,FDO,CBA,FLYING AMERICA SA,FA-SA-227-AC,0,DEFINITIVO
07/03/2021,19:02:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
12/09/2021,17:52:00,Regular,Domestico,Aterrizaje,BAR,AER,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-8Q8,96,DEFINITIVO
02/10/2021,00:11:00,Regular,Domestico,Aterrizaje,JUJ,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8SH,80,DEFINITIVO
04/06/2021,01:21:00,Regular,Domestico,Despegue,BAR,AER,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,30,DEFINITIVO
06/01/2021,19:28:00,Regular,Internacional,Aterrizaje,EZE,SPJC,LAN PERU,0,46,DEFINITIVO
22/06/2021,11:01:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,CWO S.A. - SUN FLIGHT,CE-150-G,0,DEFINITIVO
17/12/2021,15:16:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TUC,AER,BAIRES FLY SA,LJ-60,1,DEFINITIVO
20/11/2021,20:55:00,1R,Domestico,Aterrizaje,GAL,AER,AEROLINEAS ARGENTINAS SA,BO-B737-800,82,DEFINITIVO
23/10/2021,23:10:00,Regular,Domestico,Despegue,AER,TUC,AEROLINEAS ARGENTINAS SA,BO-B737-8SH,81,DEFINITIVO
13/05/2021,15:11:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,ATE,CWO S.A. - SUN FLIGHT,CE-150-G,0,DEFINITIVO
13/01/2021,13:43:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,SIS,LPP,0,PA-PA-31,0,DEFINITIVO
24/09/2021,13:41:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,BOS,0,CE-150-M,0,DEFINITIVO
24/07/2021,12:34:00,Regular,Domestico,Aterrizaje,USU,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8HX,85,DEFINITIVO
02/12/2021,10:51:00,Vuelo Privado con Matrícula Nacional,Internacional,Despegue,FDO,SULS,0,LJ-45,0,DEFINITIVO
26/03/2021,11:17:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,EZE,0,BE-300-LW,0,DEFINITIVO
01/09/2021,17:18:00,Regular,Domestico,Despegue,EZE,CHP,AEROLINEAS ARGENTINAS SA,BO-B737-8LP,73,DEFINITIVO
29/01/2021,07:31:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,SAL,TUC,0,BE-A-100,1,DEFINITIVO
25/10/2021,21:54:00,Regular,Domestico,Aterrizaje,USU,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8,71,DEFINITIVO
14/01/2021,21:56:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
09/12/2021,20:38:00,Vuelo Oficial Nacional,Domestico,Despegue,FDO,AER,0,LJ-45,0,DEFINITIVO
23/08/2021,23:06:00,Regular,Domestico,Despegue,CBA,AER,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,55,DEFINITIVO
27/02/2021,10:43:00,Regular,Internacional,Despegue,EZE,SBGL,AEROLINEAS ARGENTINAS SA,BO-B-737-81D,95,DEFINITIVO
06/11/2021,21:52:00,3E,Domestico,Despegue,SRA,SRA,0,TEA-P2002 SIERRA,0,DEFINITIVO
05/04/2021,03:47:00,No Regular,Internacional,Despegue,EZE,SCEL,ATLAS AIR (EEUU),0,0,DEFINITIVO
31/08/2021,18:22:00,Vuelo Escuela,Domestico,Despegue,MOR,FDO,0,PA-PA-11,0,DEFINITIVO
27/09/2021,17:17:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,CRV,TRE,0,0,0,DEFINITIVO
12/02/2021,22:06:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,JUJ,TUC,0,CE-208-B,2,DEFINITIVO
07/08/2021,19:50:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-J,0,DEFINITIVO
27/09/2021,14:14:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,CRR,CRR,0,CE-150-L,0,DEFINITIVO
11/07/2021,15:40:00,No Regular,Domestico,Aterrizaje,SVO,FDO,0,CE-C-501,2,DEFINITIVO
14/06/2021,22:34:00,Vuelo Escuela,Domestico,Despegue,CRR,CRR,0,CE-150-M,0,DEFINITIVO
07/06/2021,18:42:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
18/02/2021,11:40:00,Vuelo Oficial Nacional,Domestico,Despegue,RYD,RYD,0,0,0,DEFINITIVO
16/10/2021,02:00:00,Regular,Domestico,Despegue,BAR,AER,JETSMART AIRLINES S.A.,AIB-A320-232,59,DEFINITIVO
07/10/2021,23:45:00,No Regular,Domestico,Aterrizaje,BAR,FDO,0,LJ-60,2,DEFINITIVO
25/02/2021,21:30:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,POS,FDO,0,BE-B-200-GT,3,DEFINITIVO
02/12/2021,13:00:00,No Regular,Domestico,Despegue,CRV,CRV,0,PA-PA-28-140,0,DEFINITIVO
30/05/2021,11:10:00,No Regular,Internacional,Despegue,SAL,2278,0,BE-200,2,DEFINITIVO
24/01/2021,17:50:00,Regular,Domestico,Despegue,EZE,ECA,AEROLINEAS ARGENTINAS SA,BO-B737-8BK,81,DEFINITIVO
15/11/2021,20:03:00,1R,Domestico,Despegue,AER,DRY,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,56,DEFINITIVO
07/01/2021,11:09:00,No Regular,Domestico,Despegue,FDO,DRY,BAIRES FLY SA,LJ-60,0,DEFINITIVO
23/07/2021,07:52:00,Regular,Domestico,Despegue,AER,USU,AEROLINEAS ARGENTINAS SA,BO-737-8,86,DEFINITIVO
15/07/2021,19:38:00,Regular,Domestico,Aterrizaje,AER,SDE,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-800,89,DEFINITIVO
18/12/2021,16:03:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-152,0,DEFINITIVO
04/09/2021,22:26:00,Regular,Domestico,Aterrizaje,AER,IGU,JETSMART AIRLINES S.A.,AIB-A320-232,70,DEFINITIVO
11/06/2021,10:18:00,No Regular,Domestico,Aterrizaje,FDO,AER,BAIRES FLY SA,LJ-60,0,DEFINITIVO
24/11/2021,19:51:00,1R,Domestico,Aterrizaje,AER,POS,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-800,93,DEFINITIVO
11/07/2021,19:09:00,No Regular,Domestico,Despegue,FDO,FDO,0,PIP-ALPHA TRAINER,0,DEFINITIVO
28/09/2021,20:20:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P92 EAGLET G5,0,DEFINITIVO
02/10/2021,17:52:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,SAL,SAL,FUERZA AEREA ARGENTINA (FAA),0,0,DEFINITIVO
25/09/2021,10:57:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,ESQ,MD FLY S.A.,LJ-35-A,1,DEFINITIVO
03/11/2021,14:40:00,4N,Domestico,Despegue,FDO,FDO,0,CE-152,0,DEFINITIVO
29/05/2021,20:35:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,GAL,PAL,FUERZA AEREA ARGENTINA,0,8,DEFINITIVO
19/10/2021,16:45:00,Regular,Internacional,Aterrizaje,EZE,SLVR,BOLIVIANA DE AVIACION,0,200,DEFINITIVO
16/08/2021,20:43:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-M,0,DEFINITIVO
25/08/2021,19:12:00,Regular,Domestico,Aterrizaje,CHP,CBA,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,23,DEFINITIVO
28/11/2021,20:02:00,1N,Domestico,Despegue,CRV,FDO,0,CE-550,2,DEFINITIVO
08/08/2021,17:54:00,No Regular,Domestico,Aterrizaje,CHP,FDO,0,CE-501,0,DEFINITIVO
11/02/2021,20:06:00,Regular,Internacional,Aterrizaje,EZE,SBGR,AEROLINEAS ARGENTINAS SA,AIB-A330-202,182,DEFINITIVO
18/03/2021,13:07:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,NEU,BAR,0,CE-550,3,DEFINITIVO
01/06/2021,01:11:00,No Regular,Internacional,Aterrizaje,EZE,KMIA,LAN AIRLINES S.A.,0,0,DEFINITIVO
05/03/2021,11:58:00,Vuelo Oficial Nacional,Domestico,Despegue,RYD,RYD,0,0,0,DEFINITIVO
19/08/2021,20:44:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,SRA,DOZ,0,PAA-PA-A-31-325,3,DEFINITIVO
11/04/2021,19:01:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,TEA-P2002 SIERRA,0,DEFINITIVO
01/09/2021,15:54:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MOR,MOR,0,PA-PA-39,0,DEFINITIVO
26/01/2021,03:10:00,No Regular,Domestico,Aterrizaje,CRV,FDO,0,LJ-35A,0,DEFINITIVO
10/09/2021,14:30:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,CE-C-172-M,0,DEFINITIVO
22/09/2021,11:48:00,Regular,Domestico,Despegue,AER,TUC,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,66,DEFINITIVO
17/11/2021,16:38:00,1R,Domestico,Aterrizaje,SAL,AER,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
17/06/2021,18:31:00,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,FDO,SUMU,0,RO-R-44,0,DEFINITIVO
21/06/2021,17:21:00,Regular,Domestico,Despegue,AER,TUC,JETSMART AIRLINES S.A.,AIB-A320-232,72,DEFINITIVO
09/02/2021,00:40:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,TUC,FDO,0,CE-560-XI,0,DEFINITIVO
16/07/2021,15:35:00,Vuelo Oficial Nacional,Domestico,Despegue,BCA,BHB,0,0,0,DEFINITIVO
21/03/2021,19:29:00,Regular,Domestico,Aterrizaje,EZE,CBA,AEROLINEAS ARGENTINAS SA,BO-737-8SH,83,DEFINITIVO
04/10/2021,15:37:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/03/2021,11:09:00,Regular,Domestico,Despegue,EZE,SAL,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,58,DEFINITIVO
16/06/2021,00:52:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,RLC,0,BE-B-200,1,DEFINITIVO
02/06/2021,17:39:00,No Regular,Domestico,Despegue,FDO,JUA,AMERICAN JET S.A.,FA-SA-227-DC,0,DEFINITIVO
18/01/2021,10:41:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,MDP,FDO,0,HAB-G-58,0,DEFINITIVO
08/02/2021,19:35:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,TUC,0,LJ-60,0,DEFINITIVO
05/02/2021,19:03:00,Regular,Internacional,Aterrizaje,EZE,SPJC,LAN PERU,0,65,DEFINITIVO
12/02/2021,17:18:00,Regular,Domestico,Despegue,TUC,EZE,JETSMART AIRLINES S.A.,AIB-A320-232,76,DEFINITIVO
22/09/2021,15:42:00,Vuelo Oficial Nacional,Domestico,Despegue,PAL,AER,FUERZA AEREA ARGENTINA,0,0,DEFINITIVO
16/12/2021,05:28:00,Regular,Internacional,Despegue,EZE,SKBO,AVIANCA AEROVIAS NACIONALES COLOMBIA,0,145,DEFINITIVO
19/01/2021,00:50:00,Regular,Domestico,Despegue,CRV,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,64,DEFINITIVO
05/06/2021,20:14:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CHP,NEU,0,LJ-31-A,2,DEFINITIVO
28/01/2021,19:21:00,Vuelo Oficial Nacional,Domestico,Despegue,FDO,FDO,0,ARH-BO-105S CBS4,0,DEFINITIVO
06/02/2021,00:17:00,Vuelo Escuela,Domestico,Despegue,NEU,NEU,0,CE-150-G,0,DEFINITIVO
10/01/2021,12:00:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
03/10/2021,14:23:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,NEU,CHP,0,BE-C-90-A,2,DEFINITIVO
21/08/2021,20:28:00,Regular,Domestico,Aterrizaje,ECA,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8,78,DEFINITIVO
22/04/2021,15:12:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
09/11/2021,16:06:00,1R,Domestico,Despegue,TRE,EZE,AEROLINEAS ARGENTINAS SA,BO-737-800,51,DEFINITIVO
21/02/2021,01:11:00,Regular,Domestico,Aterrizaje,EZE,DOZ,AEROLINEAS ARGENTINAS SA,BO-737-8SH,84,DEFINITIVO
29/12/2021,10:58:00,Regular,Domestico,Despegue,JUA,AER,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
27/07/2021,11:29:00,Regular,Domestico,Despegue,AER,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
05/12/2021,20:50:00,Regular,Domestico,Aterrizaje,GAL,AER,AEROLINEAS ARGENTINAS SA,BO-B737-81D,85,DEFINITIVO
29/07/2021,12:13:00,Vuelo Oficial Nacional,Domestico,Despegue,RTA,RTA,0,0,0,DEFINITIVO
29/01/2021,20:22:00,Regular,Domestico,Aterrizaje,EZE,DOZ,AEROLINEAS ARGENTINAS SA,BO-B737-81D,61,DEFINITIVO
19/03/2021,12:30:00,Vuelo Oficial Nacional,Domestico,Despegue,PAR,MOR,0,0,0,DEFINITIVO
04/09/2021,16:40:00,Vuelo Escuela,Domestico,Despegue,MOR,MOR,0,CE-150-L,0,DEFINITIVO
02/07/2021,20:57:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TRC,CUA,0,PA-PA-31,0,DEFINITIVO
29/10/2021,18:52:00,Regular,Domestico,Aterrizaje,SIS,AER,AEROLINEAS ARGENTINAS SA,BO-B-737-7BD,66,DEFINITIVO
10/09/2021,08:37:00,Regular,Domestico,Despegue,AER,ECA,JETSMART AIRLINES S.A.,AIB-A320-232,66,DEFINITIVO
10/01/2021,23:11:00,Regular,Domestico,Aterrizaje,EZE,NEU,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,46,DEFINITIVO
16/11/2021,14:17:00,3E,Domestico,Aterrizaje,MLG,MLG,0,PAA-PA-A-38-112,0,DEFINITIVO
27/10/2021,02:49:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,AER,0,EMB-EMB-500,0,DEFINITIVO
23/02/2021,22:24:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
05/07/2021,18:37:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,PAR,ROS,0,CE-150-L,0,DEFINITIVO
31/03/2021,18:42:00,No Regular,Internacional,Aterrizaje,EZE,SGAS,FUERZA AEREA PARAGUAYA,0,1,DEFINITIVO
28/05/2021,03:40:00,Regular,Domestico,Despegue,CBA,AER,JETSMART AIRLINES S.A.,AIB-A320-232,29,DEFINITIVO
08/05/2021,16:00:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,MDP,PTA,0,CE-150-J,0,DEFINITIVO
04/03/2021,03:08:00,Regular,Domestico,Aterrizaje,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-B-737-700,62,DEFINITIVO
30/01/2021,11:36:00,Vuelo Escuela,Domestico,Aterrizaje,CRR,CRR,0,CE-150-M,0,DEFINITIVO
15/09/2021,18:47:00,Vuelo Privado con Matrícula Extranjera,Domestico,Aterrizaje,SAL,FDO,TVPX AIRCRAFT SOLUTIONS INC TRUSTEE,0,3,DEFINITIVO
30/10/2021,16:34:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,TUC,AER,0,CE-550,1,DEFINITIVO
10/10/2021,21:12:00,Regular,Domestico,Despegue,AER,IGU,AEROLINEAS ARGENTINAS SA,BO-737-8,76,DEFINITIVO
11/06/2021,21:03:00,Vuelo Privado con Matrícula Nacional,Internacional,Aterrizaje,FDO,SUMU,0,BE-A-36,1,DEFINITIVO
17/07/2021,18:41:00,Vuelo Escuela,Domestico,Aterrizaje,GAL,RGR,0,PAA-PA-A-28-181,0,DEFINITIVO
03/09/2021,00:36:00,Regular,Domestico,Aterrizaje,DOZ,AER,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
09/12/2021,16:00:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,FDO,JUJ,0,LJ-31-A,0,DEFINITIVO
14/06/2021,23:26:00,Regular,Internacional,Despegue,EZE,SCEL,LAN AIRLINES S.A.,0,0,DEFINITIVO
12/04/2021,15:25:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,PAR,FDO,0,CE-152,0,DEFINITIVO
22/04/2021,12:53:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
14/03/2021,12:06:00,Vuelo Oficial Nacional,Domestico,Despegue,PAL,BAR,PRESIDENCIA DE LA NACION,0,0,DEFINITIVO
22/12/2021,18:14:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
07/10/2021,13:42:00,Vuelo Escuela,Domestico,Despegue,CRR,VAN,ESCUELA DE VUELO CORRIENTES,CE-150-M,0,DEFINITIVO
03/07/2021,14:44:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,PA-PA-28-181,0,DEFINITIVO
29/12/2021,20:06:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,SAL,GBL,0,CE-152,0,DEFINITIVO
13/12/2021,14:00:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,MOR,MOR,0,0,0,DEFINITIVO
24/02/2021,09:27:00,Regular,Internacional,Despegue,EZE,SEQM,QATAR AIRWAYS,0,0,DEFINITIVO
20/05/2021,16:07:00,Vuelo Escuela,Domestico,Aterrizaje,MOR,MOR,0,CE-150-L,0,DEFINITIVO
11/08/2021,19:26:00,Vuelo Oficial Nacional,Domestico,Despegue,PAR,DOZ,0,0,0,DEFINITIVO
04/03/2021,21:02:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,CRR,CRR,0,CE-150-M,0,DEFINITIVO
29/06/2021,23:09:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,CWO S.A. - SUN FLIGHT,CE-150-J,0,DEFINITIVO
01/10/2021,10:59:00,No Regular,Internacional,Despegue,FDO,SULS,0,CE-525,0,DEFINITIVO
20/12/2021,01:09:00,Regular,Domestico,Despegue,SAL,AER,AEROLINEAS ARGENTINAS SA,BO-B737-8,77,DEFINITIVO
11/04/2021,16:00:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,FDO,0,CE-150-L,0,DEFINITIVO
23/01/2021,12:59:00,Regular,Domestico,Aterrizaje,EZE,JUJ,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,43,DEFINITIVO
03/09/2021,11:03:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,CRR,0,CE-525,2,DEFINITIVO
30/06/2021,12:32:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,CBA,0,HAB-B-200-GT,0,DEFINITIVO
05/12/2021,23:43:00,Regular,Domestico,Aterrizaje,MDP,AER,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,45,DEFINITIVO
26/01/2021,00:28:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,DOZ,DOZ,0,PA-PA-31-T,0,DEFINITIVO
04/02/2021,20:25:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,UIS,SCA,0,BE-A-36,1,DEFINITIVO
19/11/2021,12:25:00,1N,Domestico,Despegue,AER,TRC,BAIRES FLY SA,LJ-60,1,DEFINITIVO
08/04/2021,19:38:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,BCA,BHB,0,PAA-PA-A-28R201T,0,DEFINITIVO
02/10/2021,17:12:00,No Regular,Domestico,Despegue,FDO,FSA,AERORUTAS S.A. DE TRANSP. AER.,LJ-31-A,0,DEFINITIVO
23/07/2021,15:37:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,IGU,IGU,0,EUR-EC-135T2,2,DEFINITIVO
27/12/2021,21:58:00,Regular,Internacional,Despegue,AER,SBGL,GOL LINHAS AÉREAS S.A.,0,175,DEFINITIVO
