fecha,hora_utc,clase_de_vuelo_todos_los_vuelos,clasificacion_vuelo,tipo_de_movimiento,aeropuerto,origen_destino,aerolinea_nombre,aeronave,pasajeros,calidad_dato
03/01/2021,00:25:00,Regular,Domestico,Aterrizaje,SDE,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,0,DEFINITIVO
03/01/2021,00:25:00,Regular,Domestico,Despegue,EZE,ECA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,27,DEFINITIVO
03/01/2021,00:30:00,Vuelo Privado con Matrícula Extranjera,Domestico,Despegue,EZE,FDO,PRIVATE AVIATION CONSULTING S.A.,0,0,DEFINITIVO
03/01/2021,00:33:00,Vuelo Escuela,Domestico,Aterrizaje,POS,POS,0,CE-152,0,DEFINITIVO
03/01/2021,00:37:00,Vuelo Privado con Matrícula Extranjera,Domestico,Aterrizaje,FDO,EZE,0,0,0,DEFINITIVO
03/01/2021,00:38:00,Regular,Domestico,Aterrizaje,ECA,USU,AEROLINEAS ARGENTINAS SA,BO-737-8BK,21,DEFINITIVO
03/01/2021,00:39:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-800,37,DEFINITIVO
03/01/2021,00:41:00,Regular,Domestico,Aterrizaje,GRA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,36,DEFINITIVO
03/01/2021,00:53:00,Regular,Domestico,Aterrizaje,EZE,BAR,JETSMART AIRLINES S.A.,AIB-A320-232,62,DEFINITIVO
03/01/2021,00:53:00,Regular,Domestico,Aterrizaje,SDE,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,22,DEFINITIVO
03/01/2021,00:56:00,No Regular,Domestico,Aterrizaje,EZE,ROS,AMERICAN JET S.A.,EMB-EMB-145LR,18,DEFINITIVO
03/01/2021,01:01:00,Regular,Internacional,Aterrizaje,EZE,SBSV,AEROLINEAS ARGENTINAS SA,BO-B737-8LP,49,DEFINITIVO
03/01/2021,01:06:00,Regular,Domestico,Despegue,TUC,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,56,DEFINITIVO
03/01/2021,01:09:00,Regular,Domestico,Aterrizaje,CBA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
03/01/2021,01:09:00,Regular,Internacional,Despegue,EZE,MMMX,AEROVIAS DE MEXICO - AEROMEXICO,0,230,DEFINITIVO
03/01/2021,01:14:00,Regular,Domestico,Aterrizaje,EZE,SAL,AEROLINEAS ARGENTINAS SA,BO-737-800,73,DEFINITIVO
03/01/2021,01:24:00,Regular,Domestico,Despegue,ECA,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8BK,6,DEFINITIVO
03/01/2021,01:28:00,Regular,Domestico,Despegue,BAR,EZE,AEROLINEAS ARGENTINAS SA,BO-737-8SH,4,DEFINITIVO
03/01/2021,01:32:00,Regular,Domestico,Despegue,SDE,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,38,DEFINITIVO
03/01/2021,01:34:00,Regular,Internacional,Despegue,EZE,MMUN,AEROLINEAS ARGENTINAS SA,AIB-A330-202,235,DEFINITIVO
03/01/2021,01:35:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,BAR,0,BE-E-90,1,DEFINITIVO
03/01/2021,01:39:00,Vuelo Oficial Nacional,Domestico,Aterrizaje,PAL,PAR,FUERZA AEREA ARGENTINA,0,0,DEFINITIVO
03/01/2021,01:42:00,Regular,Domestico,Aterrizaje,EZE,USU,AEROLINEAS ARGENTINAS SA,BO-B737-81D,62,DEFINITIVO
03/01/2021,01:44:00,Regular,Domestico,Aterrizaje,POS,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,47,DEFINITIVO
03/01/2021,01:45:00,Regular,Domestico,Despegue,SDE,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,0,DEFINITIVO
03/01/2021,01:46:00,Regular,Domestico,Despegue,EZE,DOZ,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,46,DEFINITIVO
03/01/2021,01:47:00,Regular,Domestico,Aterrizaje,EZE,BAR,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,15,DEFINITIVO
03/01/2021,01:48:00,No Regular,Domestico,Aterrizaje,TRE,FDO,0,LJ-25-C,0,DEFINITIVO
03/01/2021,01:49:00,Regular,Domestico,Despegue,GRA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,43,DEFINITIVO
03/01/2021,01:54:00,Regular,Domestico,Aterrizaje,EZE,TUC,AEROLINEAS ARGENTINAS SA,BO-B-737-700,57,DEFINITIVO
03/01/2021,01:58:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,ESQ,AERORUTAS S.A. DE TRANSP. AER.,LJ-31-A,0,DEFINITIVO
03/01/2021,01:58:00,Regular,Internacional,Despegue,EZE,KDFW,AMERICAN AIRLINES INC.,0,202,DEFINITIVO
03/01/2021,02:02:00,Regular,Domestico,Despegue,CBA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
03/01/2021,02:26:00,Regular,Domestico,Aterrizaje,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-800,37,DEFINITIVO
03/01/2021,02:26:00,Regular,Domestico,Aterrizaje,EZE,SDE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,0,DEFINITIVO
03/01/2021,02:26:00,Regular,Internacional,Despegue,EZE,KMIA,AMERICAN AIRLINES INC.,0,263,DEFINITIVO
03/01/2021,02:39:00,No Regular,Domestico,Despegue,TRE,FDO,0,LJ-25-C,1,DEFINITIVO
03/01/2021,02:40:00,Regular,Domestico,Aterrizaje,EZE,TUC,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,56,DEFINITIVO
03/01/2021,02:43:00,Regular,Domestico,Despegue,POS,EZE,AEROLINEAS ARGENTINAS SA,BO-B-737-76N,55,DEFINITIVO
03/01/2021,02:46:00,Regular,Domestico,Aterrizaje,GRA,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,45,DEFINITIVO
03/01/2021,02:49:00,Regular,Internacional,Despegue,EZE,KMIA,AEROLINEAS ARGENTINAS SA,AIB-A-330-223,153,DEFINITIVO
03/01/2021,02:54:00,Regular,Domestico,Aterrizaje,EZE,SDE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,39,DEFINITIVO
03/01/2021,03:01:00,Regular,Domestico,Aterrizaje,EZE,CBA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,37,DEFINITIVO
03/01/2021,03:03:00,Vuelo Privado con Matrícula Nacional,Domestico,Despegue,FDO,DOZ,0,CE-501,0,DEFINITIVO
03/01/2021,03:05:00,Regular,Internacional,Despegue,EZE,KIAH,UNITED AIRLINES INC. (EEUU),0,247,DEFINITIVO
03/01/2021,03:09:00,Regular,Domestico,Aterrizaje,ECA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,28,DEFINITIVO
03/01/2021,03:11:00,Regular,Domestico,Aterrizaje,DOZ,EZE,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,46,DEFINITIVO
03/01/2021,03:17:00,Regular,Domestico,Aterrizaje,EZE,BAR,AEROLINEAS ARGENTINAS SA,BO-737-8SH,4,DEFINITIVO
03/01/2021,03:22:00,Regular,Internacional,Aterrizaje,EZE,LFPG,AEROLINEAS ARGENTINAS SA,AIB-A330-202,9,DEFINITIVO
03/01/2021,03:25:00,Regular,Internacional,Aterrizaje,EZE,MPTO,COMPAÑIA PANAMEÑA DE AVIACION,0,123,DEFINITIVO
03/01/2021,03:53:00,Regular,Domestico,Despegue,GRA,EZE,AEROLINEAS ARGENTINAS SA,BO-B737-800,77,DEFINITIVO
03/01/2021,03:55:00,Regular,Domestico,Despegue,DOZ,EZE,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,72,DEFINITIVO
03/01/2021,04:05:00,Regular,Domestico,Despegue,ECA,EZE,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,6,DEFINITIVO
03/01/2021,04:09:00,Regular,Domestico,Aterrizaje,EZE,ECA,AEROLINEAS ARGENTINAS SA,BO-737-8BK,15,DEFINITIVO
03/01/2021,04:18:00,Vuelo Privado con Matrícula Nacional,Domestico,Aterrizaje,FDO,TRE,0,LJ-25-C,0,DEFINITIVO
03/01/2021,04:49:00,No Regular,Domestico,Aterrizaje,DOZ,FDO,0,CE-501,0,DEFINITIVO
03/01/2021,04:57:00,Regular,Domestico,Aterrizaje,EZE,GRA,AEROLINEAS ARGENTINAS SA,EMB-ERJ190100IGW,42,DEFINITIVO
03/01/2021,05:02:00,Regular,Internacional,Despegue,EZE,MPTO,COMPAÑIA PANAMEÑA DE AVIACION,0,123,DEFINITIVO
03/01/2021,05:11:00,Regular,Domestico,Aterrizaje,EZE,DOZ,FB LÍNEAS AÉREAS - FLYBONDI,BO-737-86J,74,DEFINITIVO
03/01/2021,05:16:00,Regular,Internacional,Aterrizaje,EZE,SKBO,AEROLINEAS ARGENTINAS SA,AIB-A330-202,48,DEFINITIVO
03/01/2021,05:22:00,No Regular,Domestico,Despegue,DOZ,SVO,0,CE-501,3,DEFINITIVO
